,AAPL,AMZN,AVGO,GOOG,GOOGL,LLY,META,MSFT,NVDA,TSLA,AAPL,AMZN,AVGO,GOOG,GOOGL,LLY,META,MSFT,NVDA,TSLA,AAPL,AMZN,AVGO,GOOG,GOOGL,LLY,META,MSFT,NVDA,TSLA
,Price,Price,Price,Price,Price,Price,Price,Price,Price,Price,Daily_Change_%,Daily_Change_%,Daily_Change_%,Daily_Change_%,Daily_Change_%,Daily_Change_%,Daily_Change_%,Daily_Change_%,Daily_Change_%,Daily_Change_%,RollingVol_%,RollingVol_%,RollingVol_%,RollingVol_%,RollingVol_%,RollingVol_%,RollingVol_%,RollingVol_%,RollingVol_%,RollingVol_%
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-01,255.4499969482422,220.6300048828125,333.3900146484375,245.5399932861328,244.89999389648438,825.4199829101562,717.3400268554688,519.7100219726562,187.24000549316406,459.4599914550781,0.3220327729275496,0.48276063361811783,1.054836454699415,0.8170766616463876,0.7404309945604481,8.180862766730822,-2.3203216201485355,0.33980301653540046,0.3537376222704669,3.3144428390707636,26.214950075558278,27.230520053913665,55.264413589621256,21.198923647308952,21.535666237105602,40.08046363719495,19.692626558782443,16.259017695520264,32.12357927921519,45.241543539632204
2025-10-02,257.1300048828125,222.41000366210938,338.17999267578125,246.42999267578125,245.69000244140625,819.8499755859375,727.0499877929688,515.739990234375,188.88999938964844,436.0,0.657666061710982,0.8067800117406154,1.4367490977181152,0.3624661619222591,0.32258414234824784,-0.6748088778491645,1.3536064591382901,-0.7638936272985952,0.8812186755381202,-5.105992228133283,26.228288762643537,22.101240513114245,55.30336052839278,21.157772241250374,21.48454771043956,40.32827785956709,19.454747099680223,16.503896605261044,32.15195829234935,51.20862243565737
2025-10-03,258.0199890136719,219.50999450683594,338.3699951171875,246.4499969482422,245.35000610351562,839.8699951171875,710.5599975585938,517.3499755859375,187.6199951171875,429.8299865722656,0.34612223931820285,-1.3039023009411066,0.056183820900490566,0.008117628963799639,-0.13838427877085335,2.4419125605196212,-2.268068291209524,0.3121699658835464,-0.67235125023275,-1.4151406944344913,26.18594596156063,22.024554313124654,44.350903839721475,20.976086048456125,21.282194446578558,39.61279970219909,20.692821121772152,13.251264751623479,30.219570823395113,51.32021782278069
2025-10-06,256.69000244140625,220.89999389648438,335.489990234375,251.50999450683594,250.42999267578125,845.0499877929688,715.6599731445312,528.5700073242188,185.5399932861328,453.25,-0.5154587353288997,0.633228292302257,-0.8511407407193583,2.0531538329279897,2.0705059897664357,0.6167612494667685,0.7177403179830621,2.1687508007657064,-1.1086248188821868,5.4486690457546505,26.061427850517436,21.28928485821152,42.88463507570495,21.791627200999407,22.13947871071015,39.49540345383923,20.976926842418113,14.894288295911034,30.809610603800486,52.781335149798096
2025-10-07,256.4800109863281,221.77999877929688,336.4100036621094,247.1300048828125,245.75999450683594,843.6300048828125,713.0800170898438,523.97998046875,185.0399932861328,433.0899963378906,-0.08180741481198517,0.39837252472938456,0.2742297697441387,-1.7414773645921255,-1.864791880176797,-0.1680353743172991,-0.3605002587124484,-0.8683857940984696,-0.2694836790410604,-4.447877255843213,25.181823162736027,20.883588411551465,41.87198100797258,21.52907512639137,22.08827870446088,39.45502913280857,19.5737463129299,15.444265670786624,30.713162878256192,56.61931088444758
2025-10-08,258.05999755859375,225.22000122070312,345.5,245.4600067138672,244.6199951171875,845.719970703125,717.8400268554688,524.8499755859375,189.11000061035156,438.69000244140625,0.6160271773966164,1.5510877718191152,2.7020588683268176,-0.6757569440979938,-0.46386694951554563,0.24773488474996164,0.6675281387145127,0.16603594595525628,2.199528465138445,1.2930352007360923,21.07246895026703,18.74002149983347,23.605377446326358,21.706990168875496,22.162694699824666,39.47584630488874,19.10333558885169,15.438336118413101,28.76972566524703,56.511156996586145
2025-10-09,254.0399932861328,227.74000549316406,345.0199890136719,242.2100067138672,241.52999877929688,855.3499755859375,733.510009765625,522.4000244140625,192.57000732421875,435.5400085449219,-1.5577789314472068,1.118907849570383,-0.13893226811233506,-1.3240446146440932,-1.2631822416684813,1.1386753554851303,2.182935239596384,-0.4667907565661822,1.8296265150970603,-0.7180455170972544,22.253746329403523,19.233578492813646,21.878337970878608,22.251342743353835,22.641735338279897,39.49323052922625,20.927560432968786,15.640433420022704,29.196131350819115,53.904918161885924
2025-10-10,245.27000427246094,216.3699951171875,324.6300048828125,237.49000549316406,236.57000732421875,833.489990234375,705.2999877929688,510.9599914550781,183.16000366210938,413.489990234375,-3.4522080166306646,-4.99253978296661,-5.9097979189986605,-1.9487226331978302,-2.053571597791637,-2.5556773222081164,-3.8458946158989815,-2.1898990092536486,-4.886536482426518,-5.062684914805626,25.77633744419763,26.000653173182346,29.800909264937218,23.31793070811852,23.80843058155913,41.03648499822283,24.560233384447322,16.689358506266608,34.77716380183045,52.141533295350825
2025-10-13,247.66000366210938,220.07000732421875,356.70001220703125,244.63999938964844,244.14999389648438,819.4000244140625,715.7000122070312,514.0499877929688,188.32000732421875,435.8999938964844,0.9744360696440912,1.7100394188331425,9.878941207481917,3.0106504404835643,3.2041198535692983,-1.6904781083634135,1.4745533239843622,0.6047433046746153,2.8172109406748413,5.419720958518703,25.714378877401447,26.25215309963588,47.18865657926409,20.375053786174767,20.783642328527623,41.46969117791123,24.800435384159815,16.3776305675969,36.00461982994821,54.079488616865845
2025-10-14,247.77000427246094,216.38999938964844,344.1300048828125,246.19000244140625,245.4499969482422,812.3499755859375,708.6500244140625,513.5700073242188,180.02999877929688,429.239990234375,0.04441597703503941,-1.6721987604375044,-3.5239716551854317,0.6335852908865736,0.5324608168161493,-0.860391581409381,-0.9850478793801409,-0.093372333459385,-4.402085929536681,-1.5278742269702716,25.683954200839395,26.197999404452883,48.65737443259141,20.557166185515566,20.919961719256793,41.21047442267445,23.499970968495557,15.740895485460634,39.20230158919535,53.65578852798545
2025-10-15,249.86000061035156,215.4550018310547,352.9200134277344,250.10000610351562,249.2949981689453,826.6599731445312,717.7899780273438,514.239990234375,180.61990356445312,434.9036865234375,0.8435227436136117,-0.4320890804709099,2.554269729521308,1.588205704266965,1.5665110077446531,1.7615557319703434,1.2897697450640067,0.13045600416716763,0.327670271152658,1.3194707897486335,25.778900862107392,26.083598819754528,47.54539339139747,21.291634398529386,21.624565175017608,41.353449648570944,24.306731757050542,15.734929887195072,37.78147010739508,53.73414469512708
