Date,Ticker,Price,Daily_Change_%,RollingVol_%,Beta
2025-08-14,LLY,682.9299926757812,3.6245785233815386,66.24621360680358,0.461
2025-08-15,LLY,701.22998046875,2.679628657290012,65.41816391860475,0.461
2025-08-18,LLY,698.0499877929688,-0.45348783770704504,63.67462983759254,0.461
2025-08-19,LLY,703.2100219726562,0.7392069722688577,63.27748121808542,0.461
2025-08-20,LLY,705.4400024414062,0.3171144322565933,62.149810959449255,0.461
2025-08-21,LLY,709.8200073242188,0.620889780513445,62.096782242559584,0.461
2025-08-22,LLY,711.6799926757812,0.26203619683446977,61.941051799965635,0.461
2025-08-25,LLY,695.3300170898438,-2.2973774384839274,62.24247736789805,0.461
2025-08-26,LLY,736.030029296875,5.8533374378647585,63.465079223990024,0.461
2025-08-27,LLY,734.1699829101562,-0.25271338297102597,63.45915292644319,0.461
2025-08-28,LLY,731.9600219726562,-0.3010148860540407,62.75180422093846,0.461
2025-08-29,LLY,732.5800170898438,0.08470341256023861,61.76513886626415,0.461
2025-09-02,LLY,735.1900024414062,0.35627307470529335,61.68268492668371,0.461
2025-09-03,LLY,737.8300170898438,0.3590928385411418,61.69885536343164,0.461
2025-09-04,LLY,742.9099731445312,0.6884995103240588,61.056843642907005,0.461
2025-09-05,LLY,727.2100219726562,-2.113304672088523,31.949580084092915,0.461
2025-09-08,LLY,738.6400146484375,1.5717595096909953,29.9837192961354,0.461
2025-09-09,LLY,750.6099853515625,1.6205418696172647,30.01233018534448,0.461
2025-09-10,LLY,754.6199951171875,0.5342334692958861,30.027327392011195,0.461
2025-09-11,LLY,756.280029296875,0.21998279802137866,28.674213532753903,0.461
2025-09-12,LLY,755.3900146484375,-0.11768321441265606,26.62545705070301,0.461
2025-09-15,LLY,748.1900024414062,-0.9531516259692951,25.825394661978304,0.461
2025-09-16,LLY,764.7100219726562,2.2079978985743987,26.46505169592067,0.461
2025-09-17,LLY,760.1300048828125,-0.5989220695746922,26.709651201411287,0.461
2025-09-18,LLY,762.9299926757812,0.36835643573895904,26.70808219882899,0.461
2025-09-19,LLY,751.989990234375,-1.4339457809276812,27.47348897399989,0.461
2025-09-22,LLY,754.9500122070312,0.3936251826615056,27.474861479513773,0.461
2025-09-23,LLY,746.97998046875,-1.0557032398716748,26.237965134180723,0.461
2025-09-24,LLY,741.8499755859375,-0.6867660468749537,16.62441948753077,0.461
2025-09-25,LLY,714.5900268554688,-3.674590500449626,21.234270153135228,0.461
2025-09-26,LLY,724.5399780273438,1.3923999493331118,21.89035139780914,0.461
2025-09-29,LLY,726.510009765625,0.2719010403877231,21.914774654231113,0.461
2025-09-30,LLY,763.0,5.02264108462136,28.332692604872253,0.461
2025-10-01,LLY,825.4199829101562,8.180862766730822,40.080463637194946,0.461
2025-10-02,LLY,819.8499755859375,-0.6748088778491645,40.32827785956708,0.461
2025-10-03,LLY,839.8699951171875,2.4419125605196212,39.612799702199084,0.461
2025-10-06,LLY,845.0499877929688,0.6167612494667685,39.49540345383923,0.461
2025-10-07,LLY,843.6300048828125,-0.1680353743172991,39.45502913280856,0.461
2025-10-08,LLY,845.719970703125,0.24773488474996164,39.475846304888734,0.461
2025-10-09,LLY,855.3499755859375,1.1386753554851303,39.49323052922625,0.461
2025-10-10,LLY,833.489990234375,-2.5556773222081164,41.036484998222825,0.461
2025-10-13,LLY,819.4000244140625,-1.6904781083634135,41.46969117791123,0.461
2025-10-14,LLY,812.3499755859375,-0.860391581409381,41.21047442267445,0.461
2025-10-15,LLY,826.5700073242188,1.750480970720103,41.34881586330801,0.461
2025-10-16,LLY,819.3800048828125,-0.8698600696487646,41.614483465135585,0.461
2025-10-17,LLY,802.8300170898438,-2.0198183619742793,42.00506937788042,0.461
2025-10-20,LLY,801.3333129882812,-0.18642851783093883,42.04935866440069,0.461
2025-07-22,META,704.3345947265625,-1.1445059678735103,64.70557405322955,1.203
2025-07-23,META,713.0986938476562,1.2443090523611477,64.70557405322955,1.203
2025-07-24,META,714.31787109375,0.1709689355221533,64.70557405322955,1.203
2025-07-25,META,712.1992797851562,-0.296589430885974,64.70557405322955,1.203
2025-07-28,META,717.14599609375,0.6945691253838371,64.70557405322955,1.203
2025-07-29,META,699.52783203125,-2.456705351276456,64.70557405322955,1.203
2025-07-30,META,694.7410888671875,-0.6842820177952014,64.70557405322955,1.203
2025-07-31,META,772.9183349609375,11.252716637391092,64.70557405322955,1.203
2025-08-01,META,749.504150390625,-3.0293219233175295,64.70557405322955,1.203
2025-08-04,META,775.8463745117188,3.5146201802037647,64.70557405322955,1.203
2025-08-05,META,762.945068359375,-1.6628686523750602,62.62380527933553,1.203
2025-08-06,META,771.4692993164062,1.1172797768208342,59.74137572939493,1.203
2025-08-07,META,761.316162109375,-1.3160779328520111,57.90079558071763,1.203
2025-08-08,META,768.7811279296875,0.9805342631409975,55.65660551681883,1.203
2025-08-11,META,765.3534545898438,-0.44585815329187817,53.802733360148345,1.203
2025-08-12,META,789.4671630859375,3.150663050056579,53.00926882024179,1.203
2025-08-13,META,779.5538940429688,-1.2556911175657937,51.871521457109864,1.203
2025-08-14,META,781.6024780273438,0.2627892696104084,50.33662653905847,1.203
2025-08-15,META,784.7003784179688,0.39635242693238926,48.922079232120474,1.203
2025-08-18,META,766.8524169921875,-2.274493796188104,48.662959502838625,1.203
2025-08-19,META,750.97314453125,-2.070707754070922,49.16408619550241,1.203
2025-08-20,META,747.2156372070312,-0.5003517571276372,49.140083663985244,1.203
2025-08-21,META,738.6014404296875,-1.1528394680740628,49.40208030199119,1.203
2025-08-22,META,754.2808837890625,2.122855778652877,49.817003020929825,1.203
2025-08-25,META,752.7918701171875,-0.1974083798060855,49.83155338147434,1.203
2025-08-26,META,753.5913696289062,0.1062045890046992,48.778880879171346,1.203
2025-08-27,META,746.8759155273438,-0.8911267262613931,48.84622555752452,1.203
2025-08-28,META,750.6033935546875,0.4990759441897197,27.363693612413158,1.203
2025-08-29,META,738.2017822265625,-1.652218926082094,25.82325563724009,1.203
2025-09-02,META,734.6141357421875,-0.4859980794890473,22.108610977848926,1.203
2025-09-03,META,736.5528564453125,0.263910073165996,21.541712537864402,1.203
2025-09-04,META,748.1450805664062,1.5738482336541626,21.959685888310016,1.203
2025-09-05,META,751.9425048828125,0.5075785987299852,21.620559448232083,1.203
2025-09-08,META,751.7925415039062,-0.01994346348722642,21.275052402682935,1.203
2025-09-09,META,765.1835327148438,1.781208308365212,22.245829512302265,1.203
2025-09-10,META,751.4727783203125,-1.7918255958653484,19.765486251268488,1.203
2025-09-11,META,750.3935546875,-0.14361446800837951,19.39751478346298,1.203
2025-09-12,META,755.0803833007812,0.6245827384848912,19.549791024123145,1.203
2025-09-15,META,764.1842041015625,1.205675713754406,20.06250166260525,1.203
2025-09-16,META,778.4745483398438,1.8700130363309642,19.560087176359147,1.203
2025-09-17,META,775.19677734375,-0.4210505023040101,17.962897870665003,1.203
2025-09-18,META,779.7237548828125,0.5839778584444622,17.842218675685448,1.203
2025-09-19,META,777.85498046875,-0.2396713454425159,17.193546411436664,1.203
2025-09-22,META,765.1599731445312,-1.6320532288124578,16.97646908705935,1.203
2025-09-23,META,755.4000244140625,-1.2755435559911543,17.626567763136393,1.203
2025-09-24,META,760.6599731445312,0.6963130209783452,17.78717592784701,1.203
2025-09-25,META,748.9099731445312,-1.5447112264138307,18.388272298804793,1.203
2025-09-26,META,743.75,-0.6889977873929864,18.461170399105086,1.203
2025-09-29,META,743.4000244140625,-0.04705554096638975,17.453025901708028,1.203
2025-09-30,META,734.3800048828125,-1.2133466821391936,17.928707843775232,1.203
2025-10-01,META,717.3400268554688,-2.3203216201485355,19.692626558782464,1.203
2025-10-02,META,727.0499877929688,1.3536064591382901,19.45474709968024,1.203
2025-10-03,META,710.5599975585938,-2.268068291209524,20.69282112177217,1.203
2025-10-06,META,715.6599731445312,0.7177403179830621,20.97692684241813,1.203
2025-10-07,META,713.0800170898438,-0.3605002587124484,19.573746312929917,1.203
2025-10-08,META,717.8400268554688,0.6675281387145127,19.10333558885171,1.203
2025-10-09,META,733.510009765625,2.182935239596384,20.927560432968804,1.203
2025-10-10,META,705.2999877929688,-3.8458946158989815,24.56023338444734,1.203
2025-10-13,META,715.7000122070312,1.4745533239843622,24.800435384159833,1.203
2025-10-14,META,708.6500244140625,-0.9850478793801409,23.499970968495575,1.203
2025-10-15,META,717.5499877929688,1.255903911986045,24.27628818684873,1.203
2025-10-16,META,712.0700073242188,-0.7637071370602655,24.040812126452245,1.203
2025-10-17,META,716.9199829101562,0.6811093763326115,24.36351340829839,1.203
2025-10-20,META,729.010009765625,1.686384414393416,24.970143457734107,1.203
2025-07-22,MSFT,504.44073486328125,-0.9391045243034468,25.51819837795597,1.023
2025-07-23,MSFT,505.0397644042969,0.11875122281272965,25.51819837795597,1.023
2025-07-24,MSFT,510.0415344238281,0.9903715255829226,25.51819837795597,1.023
2025-07-25,MSFT,512.866943359375,0.5539566378135463,25.51819837795597,1.023
2025-07-28,MSFT,511.65887451171875,-0.23555209851178205,25.51819837795597,1.023
2025-07-29,MSFT,511.728759765625,0.013658563818119696,25.51819837795597,1.023
2025-07-30,MSFT,512.3976440429688,0.13071070651766714,25.51819837795597,1.023
2025-07-31,MSFT,532.6243896484375,3.947470453976676,25.51819837795597,1.023
2025-08-01,MSFT,523.2498168945312,-1.7600720012266091,25.51819837795597,1.023
2025-08-04,MSFT,534.7609252929688,2.1999259295981233,25.51819837795597,1.023
2025-08-05,MSFT,526.8838500976562,-1.4730087451690799,25.988886493380402,1.023
2025-08-06,MSFT,524.0784912109375,-0.5324435141063399,25.08721620773352,1.023
2025-08-07,MSFT,519.9852294921875,-0.7810398227357296,24.44538007314071,1.023
2025-08-08,MSFT,521.1832275390625,0.2303907839930286,23.487676152932345,1.023
2025-08-11,MSFT,520.9136962890625,-0.05171525785138131,22.652527983254597,1.023
2025-08-12,MSFT,528.3713989257812,1.4316580058936212,22.458063139015348,1.023
2025-08-13,MSFT,519.7256469726562,-1.6363020350273483,22.913793818069387,1.023
2025-08-14,MSFT,521.6224975585938,0.3649715185283675,22.24704467582031,1.023
2025-08-15,MSFT,519.3162841796875,-0.4421230659529152,21.724975049780177,1.023
2025-08-18,MSFT,516.2512817382812,-0.5901995633061485,21.291993082217164,1.023
2025-08-19,MSFT,508.933349609375,-1.4175136000177835,21.659358125220916,1.023
2025-08-20,MSFT,504.8900146484375,-0.7944723929058539,21.86424976072189,1.023
2025-08-21,MSFT,504.239990234375,-0.12874574564821772,21.55565821111604,1.023
2025-08-22,MSFT,507.2300109863281,0.5929757278004377,21.570562571357875,1.023
2025-08-25,MSFT,504.260009765625,-0.5855334180498994,21.646869258421713,1.023
2025-08-26,MSFT,502.0400085449219,-0.4402493114088024,21.68518067398524,1.023
2025-08-27,MSFT,506.739990234375,0.9361767208703631,21.97881353667418,1.023
2025-08-28,MSFT,509.6400146484375,0.5722904191400424,16.40187709855608,1.023
2025-08-29,MSFT,506.69000244140625,-0.5788423440546087,15.433648250125085,1.023
2025-09-02,MSFT,505.1199951171875,-0.30985559546348185,12.676983736839874,1.023
2025-09-03,MSFT,505.3500061035156,0.04553590999198942,11.906839051366992,1.023
2025-09-04,MSFT,507.9700012207031,0.5184515851476723,12.107065317706647,1.023
2025-09-05,MSFT,495.0,-2.5533006259296664,14.685770880659506,1.023
2025-09-08,MSFT,498.20001220703125,0.6464671125315569,14.935359075057839,1.023
2025-09-09,MSFT,498.4100036621094,0.042150030094911806,14.95317719177615,1.023
2025-09-10,MSFT,500.3699951171875,0.3932488193810091,13.848829917774243,1.023
2025-09-11,MSFT,501.010009765625,0.12790827881028477,12.92224460981931,1.023
2025-09-12,MSFT,509.8999938964844,1.7744124783092063,14.57363507726847,1.023
2025-09-15,MSFT,515.3599853515625,1.0707965327386493,15.095855682511353,1.023
2025-09-16,MSFT,509.0400085449219,-1.226322762006704,15.568244357879383,1.023
2025-09-17,MSFT,510.0199890136719,0.1925154118143313,14.741076257030324,1.023
2025-09-18,MSFT,508.45001220703125,-0.3078265245401113,14.485742429638385,1.023
2025-09-19,MSFT,517.9299926757812,1.864486230927631,15.84364255551575,1.023
2025-09-22,MSFT,514.4500122070312,-0.6719017083315459,15.998135031915686,1.023
2025-09-23,MSFT,509.2300109863281,-1.0146760806378219,16.302946113213704,1.023
2025-09-24,MSFT,510.1499938964844,0.1806615655613797,16.201913635183388,1.023
2025-09-25,MSFT,507.0299987792969,-0.6115838781761473,16.054430343247763,1.023
2025-09-26,MSFT,511.4599914550781,0.8737141168070339,16.2297119404312,1.023
2025-09-29,MSFT,514.5999755859375,0.6139256605245391,16.195482220290497,1.023
2025-09-30,MSFT,517.9500122070312,0.6509982083227506,16.245850701237693,1.023
2025-10-01,MSFT,519.7100219726562,0.33980301653540046,16.25901769552026,1.023
2025-10-02,MSFT,515.739990234375,-0.7638936272985952,16.503896605261044,1.023
2025-10-03,MSFT,517.3499755859375,0.3121699658835464,13.251264751623475,1.023
2025-10-06,MSFT,528.5700073242188,2.1687508007657064,14.89428829591103,1.023
2025-10-07,MSFT,523.97998046875,-0.8683857940984696,15.44426567078662,1.023
2025-10-08,MSFT,524.8499755859375,0.16603594595525628,15.438336118413098,1.023
2025-10-09,MSFT,522.4000244140625,-0.4667907565661822,15.6404334200227,1.023
2025-10-10,MSFT,510.9599914550781,-2.1898990092536486,16.689358506266608,1.023
2025-10-13,MSFT,514.0499877929688,0.6047433046746153,16.3776305675969,1.023
2025-10-14,MSFT,513.5700073242188,-0.093372333459385,15.740895485460632,1.023
2025-10-15,MSFT,513.4299926757812,-0.02726301116511287,15.733644444410595,1.023
2025-10-16,MSFT,511.6099853515625,-0.35448013364658415,15.748109422898587,1.023
2025-10-17,MSFT,513.5800170898438,0.3850651462417254,14.276217493558494,1.023
2025-10-20,MSFT,516.6900024414062,0.6055503033753018,14.244383921528115,1.023
2025-07-22,NVDA,167.0205841064453,-2.538223247288496,33.29889243526714,2.123
2025-07-23,NVDA,170.77037048339844,2.2451043366986,33.29889243526714,2.123
2025-07-24,NVDA,173.73020935058594,1.7332274087179744,33.29889243526714,2.123
2025-07-25,NVDA,173.49021911621094,-0.13813961041784228,33.29889243526714,2.123
2025-07-28,NVDA,176.7400360107422,1.8731989106281377,33.29889243526714,2.123
2025-07-29,NVDA,175.50009155273438,-0.701563995343113,33.29889243526714,2.123
2025-07-30,NVDA,179.25990295410156,2.14234156125066,33.29889243526714,2.123
2025-07-31,NVDA,177.85997009277344,-0.7809514778586935,33.29889243526714,2.123
2025-08-01,NVDA,173.710205078125,-2.333164124835896,33.29889243526714,2.123
2025-08-04,NVDA,179.98985290527344,3.6150137663611748,33.29889243526714,2.123
2025-08-05,NVDA,178.24993896484375,-0.9666733498278846,32.37288035550531,2.123
2025-08-06,NVDA,179.40988159179688,0.6507394244785081,30.891756744744747,2.123
2025-08-07,NVDA,180.7598114013672,0.7524277913753652,29.617262182837298,2.123
2025-08-08,NVDA,182.689697265625,1.067652067844116,28.58479226721542,2.123
2025-08-11,NVDA,182.0497283935547,-0.3503037563961864,27.750897001832254,2.123
2025-08-12,NVDA,183.14967346191406,0.6042003347467295,26.820090580517903,2.123
2025-08-13,NVDA,181.5797576904297,-0.8571763966649049,26.43686252331883,2.123
2025-08-14,NVDA,182.00973510742188,0.23679810043872873,25.651271593686104,2.123
2025-08-15,NVDA,180.4398193359375,-0.8625449460479717,25.31505509721182,2.123
2025-08-18,NVDA,181.99972534179688,0.8645020880647225,24.725938845672722,2.123
2025-08-19,NVDA,175.63009643554688,-3.4998013839239506,26.37696763435004,2.123
2025-08-20,NVDA,175.39010620117188,-0.1366452784833938,25.339762956039518,2.123
2025-08-21,NVDA,174.97012329101562,-0.23945644326968107,24.658909291874387,2.123
2025-08-22,NVDA,177.97996520996094,1.7202033480534507,25.346549278748025,2.123
2025-08-25,NVDA,179.79986572265625,1.022531109357394,24.747812737948994,2.123
2025-08-26,NVDA,181.75975036621094,1.0900367670896083,24.797729960401217,2.123
2025-08-27,NVDA,181.5897674560547,-0.09352065559826706,23.705385370110246,2.123
2025-08-28,NVDA,180.1598358154297,-0.7874516613228466,23.708510064622818,2.123
2025-08-29,NVDA,174.170166015625,-3.324642128304889,25.25492995096041,2.123
2025-09-02,NVDA,170.77037048339844,-1.9519964928560563,22.320476657041656,2.123
2025-09-03,NVDA,170.61038208007812,-0.09368627758283843,22.164857107696985,2.123
2025-09-04,NVDA,171.65032958984375,0.6095452674606427,22.14412710990531,2.123
2025-09-05,NVDA,167.01058959960938,-2.7030183986951672,23.504402551664178,2.123
2025-09-08,NVDA,168.30050659179688,0.7723564088240931,23.284819924355887,2.123
2025-09-09,NVDA,170.7503662109375,1.45564601601742,24.1993830134865,2.123
2025-09-10,NVDA,177.32000732421875,3.847512165898026,28.225708460925883,2.123
2025-09-11,NVDA,177.1699981689453,-0.08459798617036496,28.100671566121008,2.123
2025-09-12,NVDA,177.82000732421875,0.3668844397986648,28.125619260631222,2.123
2025-09-15,NVDA,177.75,-0.039369767931174415,27.981572195980622,2.123
2025-09-16,NVDA,174.8800048828125,-1.6146245385021074,28.2771164869595,2.123
2025-09-17,NVDA,170.2899932861328,-2.6246634655319623,27.0606053295505,2.123
2025-09-18,NVDA,176.24000549316406,3.4940468856755613,29.97890670838628,2.123
2025-09-19,NVDA,176.6699981689453,0.24398131092768782,29.968016009602987,2.123
2025-09-22,NVDA,183.61000061035156,3.928229191902566,32.502971703688935,2.123
2025-09-23,NVDA,178.42999267578125,-2.8212014146021813,34.00370646445259,2.123
2025-09-24,NVDA,176.97000122070312,-0.8182432970958109,33.85441657898324,2.123
2025-09-25,NVDA,177.69000244140625,0.40684930538323894,33.90458190460923,2.123
2025-09-26,NVDA,178.19000244140625,0.28138893192084513,33.82385956339903,2.123
2025-09-29,NVDA,181.85000610351562,2.053989343938012,32.2335222885345,2.123
2025-09-30,NVDA,186.5800018310547,2.601042380414653,32.187112898339905,2.123
2025-10-01,NVDA,187.24000549316406,0.3537376222704669,32.12357927921519,2.123
2025-10-02,NVDA,188.88999938964844,0.8812186755381202,32.15195829234935,2.123
2025-10-03,NVDA,187.6199951171875,-0.67235125023275,30.219570823395113,2.123
2025-10-06,NVDA,185.5399932861328,-1.1086248188821868,30.809610603800486,2.123
2025-10-07,NVDA,185.0399932861328,-0.2694836790410604,30.713162878256192,2.123
2025-10-08,NVDA,189.11000061035156,2.199528465138445,28.76972566524703,2.123
2025-10-09,NVDA,192.57000732421875,1.8296265150970603,29.196131350819115,2.123
2025-10-10,NVDA,183.16000366210938,-4.886536482426518,34.77716380183045,2.123
2025-10-13,NVDA,188.32000732421875,2.8172109406748413,36.00461982994821,2.123
2025-10-14,NVDA,180.02999877929688,-4.402085929536681,39.20230158919535,2.123
2025-10-15,NVDA,179.8300018310547,-0.11109090129327592,37.81268474887153,2.123
2025-10-16,NVDA,181.80999755859375,1.1010374839450998,36.0445008031875,2.123
2025-10-17,NVDA,183.22000122070312,0.7755369237354204,36.106267303375475,2.123
2025-10-20,NVDA,183.3699951171875,0.08186545982153959,33.32260182256487,2.123
2025-07-22,TSLA,332.1099853515625,1.10201078413521,55.187609494343675,2.086
2025-07-23,TSLA,332.55999755859375,0.13550095657464123,55.187609494343675,2.086
2025-07-24,TSLA,305.29998779296875,-8.197020076301287,55.187609494343675,2.086
2025-07-25,TSLA,316.05999755859375,3.524405566934252,55.187609494343675,2.086
2025-07-28,TSLA,325.5899963378906,3.0152499060024596,55.187609494343675,2.086
2025-07-29,TSLA,321.20001220703125,-1.3483166498468035,55.187609494343675,2.086
2025-07-30,TSLA,319.0400085449219,-0.6724793213012448,55.187609494343675,2.086
2025-07-31,TSLA,308.2699890136719,-3.3757582882378623,55.187609494343675,2.086
2025-08-01,TSLA,302.6300048828125,-1.829559909125389,55.187609494343675,2.086
2025-08-04,TSLA,309.260009765625,2.190795617037322,55.187609494343675,2.086
2025-08-05,TSLA,308.7200012207031,-0.17461311772288823,52.385652773114614,2.086
2025-08-06,TSLA,319.9100036621094,3.624644466558724,53.423703795837774,2.086
2025-08-07,TSLA,322.2699890136719,0.7377028928595486,51.30419584298924,2.086
2025-08-08,TSLA,329.6499938964844,2.290006868278205,50.321493320366365,2.086
2025-08-11,TSLA,339.0299987792969,2.845443669493286,49.804678140981146,2.086
2025-08-12,TSLA,340.8399963378906,0.5338753399730889,48.12835692262661,2.086
2025-08-13,TSLA,339.3800048828125,-0.42835097722239146,46.67872394369898,2.086
2025-08-14,TSLA,335.5799865722656,-1.1196942235471519,45.567284020606714,2.086
2025-08-15,TSLA,330.55999755859375,-1.4959143019665277,44.69147059473808,2.086
2025-08-18,TSLA,335.1600036621094,1.3915797850586165,43.75114781405161,2.086
2025-08-19,TSLA,329.30999755859375,-1.7454368181154756,44.08480052316611,2.086
2025-08-20,TSLA,323.8999938964844,-1.6428300696053943,44.460023836641284,2.086
2025-08-21,TSLA,320.1099853515625,-1.170116892973183,32.99133598783232,2.086
2025-08-22,TSLA,340.010009765625,6.2166209505171155,37.59063307577402,2.086
2025-08-25,TSLA,346.6000061035156,1.9381771561470362,36.77945853445941,2.086
2025-08-26,TSLA,351.6700134277344,1.462783391499567,36.421564089518895,2.086
2025-08-27,TSLA,349.6000061035156,-0.5886220733017145,36.387606458539835,2.086
2025-08-28,TSLA,345.9800109863281,-1.0354676927882056,33.963456233789124,2.086
2025-08-29,TSLA,333.8699951171875,-3.5002067994093333,36.0049251398418,2.086
2025-09-02,TSLA,329.3599853515625,-1.350828116207925,36.01535351551489,2.086
2025-09-03,TSLA,334.0899963378906,1.436121932444001,36.16396270599994,2.086
2025-09-04,TSLA,338.5299987792969,1.328983953448204,34.33781013346449,2.086
2025-09-05,TSLA,350.8399963378906,3.6363092201525005,36.307091674978935,2.086
2025-09-08,TSLA,346.3999938964844,-1.265534855703887,36.11042799205322,2.086
2025-09-09,TSLA,346.9700012207031,0.1645517708609212,34.80714946103985,2.086
2025-09-10,TSLA,347.7900085449219,0.23633378140295314,34.77831212267183,2.086
2025-09-11,TSLA,368.80999755859375,6.043873744853956,40.52912798643829,2.086
2025-09-12,TSLA,395.94000244140625,7.356092584909457,46.856497924060484,2.086
2025-09-15,TSLA,410.0400085449219,3.561147147692467,46.907095675001955,2.086
2025-09-16,TSLA,421.6199951171875,2.8241113869250656,47.28967051732886,2.086
2025-09-17,TSLA,425.8599853515625,1.005642588937583,46.01164862809396,2.086
2025-09-18,TSLA,416.8500061035156,-2.1157139806429193,46.44583984535937,2.086
2025-09-19,TSLA,426.07000732421875,2.2118270566640064,45.595034279368825,2.086
2025-09-22,TSLA,434.2099914550781,1.9104804353584193,42.086916247166954,2.086
2025-09-23,TSLA,425.8500061035156,-1.9253323313789705,43.47631562500494,2.086
2025-09-24,TSLA,442.7900085449219,3.977927016229388,44.67789140157162,2.086
2025-09-25,TSLA,423.3900146484375,-4.381307961359793,48.547504014281735,2.086
2025-09-26,TSLA,440.3999938964844,4.01756741055197,49.04028512598053,2.086
2025-09-29,TSLA,443.2099914550781,0.638055766924972,45.80763273713646,2.086
2025-09-30,TSLA,444.7200012207031,0.34069849388267404,44.81095707569252,2.086
2025-10-01,TSLA,459.4599914550781,3.3144428390707636,45.24154353963222,2.086
2025-10-02,TSLA,436.0,-5.105992228133283,51.20862243565738,2.086
2025-10-03,TSLA,429.8299865722656,-1.4151406944344913,51.3202178227807,2.086
2025-10-06,TSLA,453.25,5.4486690457546505,52.7813351497981,2.086
2025-10-07,TSLA,433.0899963378906,-4.447877255843213,56.61931088444759,2.086
2025-10-08,TSLA,438.69000244140625,1.2930352007360923,56.51115699658615,2.086
2025-10-09,TSLA,435.5400085449219,-0.7180455170972544,53.90491816188594,2.086
2025-10-10,TSLA,413.489990234375,-5.062684914805626,52.14153329535084,2.086
2025-10-13,TSLA,435.8999938964844,5.419720958518703,54.079488616865866,2.086
2025-10-14,TSLA,429.239990234375,-1.5278742269702716,53.655788527985464,2.086
2025-10-15,TSLA,435.1499938964844,1.3768529951932784,53.750956121575015,2.086
2025-10-16,TSLA,428.75,-1.470755828163206,53.43622925955189,2.086
2025-10-17,TSLA,439.30999755859375,2.462973191508744,53.5692384628674,2.086
2025-10-20,TSLA,444.7300109863281,1.2337559941397513,53.33722175642819,2.086
